ts,ref_temp,real_temp,balcony,cabine
32:16.7,21.9,23.1,0,0
34:16.7,21.9,23.1,0,1
48:46.7,21.9,23.2,0,1
04:16.7,21.9,23.1,0,1
08:16.7,21.9,23.1,0,0
17:16.7,21.9,23.1,0,1
35:16.7,21.9,22.9,0,1
00:16.7,21.9,22.8,0,0
07:16.7,21.9,22.7,0,0
21:46.7,21.9,22.8,0,0
26:16.7,21.9,22.9,0,0
28:46.7,21.9,23,0,0
35:16.7,21.9,23.2,0,0
38:16.7,21.9,23.3,0,0
50:16.7,21.9,23.3,0,1
52:46.7,21.9,23.4,0,1
59:16.7,21.9,23.3,0,1
07:16.7,21.9,23.2,0,1
16:16.7,21.9,23,0,1
26:16.7,21.9,22.9,0,1
41:46.7,21.9,22.8,0,1
07:16.7,21.9,22.7,0,1
11:16.7,21.9,22.7,0,0
17:46.7,21.9,22.5,0,0
33:16.7,21.9,22.7,0,0
05:46.7,21.9,22.8,0,0
20:46.7,21.9,22.9,0,0
24:16.7,21.9,23.1,0,0
28:46.7,21.9,23.2,0,0
31:46.7,21.9,23.3,0,0
37:46.7,23.1,23.5,0,0
40:46.7,23.1,23.6,0,0
45:16.7,23.1,23.4,0,0
47:16.7,23.1,23.3,0,0
49:16.7,23.1,23.2,0,0
52:16.7,23.1,23,0,0
53:16.7,23.1,22.9,0,0
56:16.7,23.1,22.8,0,0
58:16.7,23.1,22.7,0,0
00:16.7,23.1,22.5,0,0
06:16.7,23.1,22.4,0,0
12:16.7,23.1,22.3,0,0
42:46.7,23.1,22.2,0,0
17:16.7,23.1,22.3,0,0
34:16.7,23.1,22.4,0,0
19:16.7,23.1,22.3,0,0
32:46.7,23.1,22.4,0,0
46:16.7,23.1,22.3,0,0
37:16.7,23.1,22.2,0,0
50:46.7,23.1,22.3,0,0
53:46.7,23.1,22.4,0,0
11:16.7,23.1,22.4,0,0
22:46.7,23.1,22.5,0,0
27:46.7,23.1,22.4,0,0
28:16.7,23.1,22.6,0,0
29:16.7,23.1,22.7,0,0
32:46.7,23.1,22.8,0,0
34:16.7,23.1,22.9,0,0
34:46.7,23.1,22.8,0,0
36:16.7,23.1,22.7,0,0
44:46.7,23.1,22.6,0,0
46:16.7,23.1,22.4,0,0
48:16.7,23.1,22.6,0,0
50:46.7,23.1,22.4,0,0
52:46.7,23.1,22.6,0,0
57:16.7,23.1,22.7,0,0
07:46.7,23.1,22.8,0,0
22:46.7,23.1,22.9,0,0
26:46.7,23.1,22.8,0,0
28:16.7,23.1,23,0,0
29:16.7,23.1,23.1,0,0
30:46.7,23.1,23,0,0
32:16.7,23.1,23.1,0,0
35:16.7,23.1,22.9,0,0
38:46.7,23.1,23.1,0,0
41:46.7,23.1,22.8,0,0
42:46.7,23.1,22.7,0,0
45:46.7,23.1,22.6,0,0
49:16.7,23.1,22.6,0,1
54:16.7,23.1,22.5,0,1
58:46.7,23.1,22.3,0,1
04:16.7,23.1,22.2,0,1
07:16.7,23.1,22.2,0,0
07:46.7,23.1,22.1,0,0
10:16.7,23.1,22.2,0,0
10:46.7,23.1,22.1,0,0
12:46.7,23.1,22.2,0,0
13:16.7,23.1,22.3,0,0
17:16.7,23.1,22.5,1,0
21:16.7,23.1,22.6,1,0
23:16.7,23.1,22.8,1,1
26:16.7,23.1,22.6,1,1
29:16.7,23.1,22.5,1,1
33:46.7,23.1,22.4,1,1
42:46.7,23.1,22.3,1,1
47:46.7,23.1,22.1,1,1
54:46.7,21.9,22.1,1,0
57:16.7,21.9,22,1,0
01:16.7,21.9,22.2,1,0
03:16.7,21.9,22.3,1,0
04:16.7,21.9,22.4,1,0
06:16.7,21.9,22.6,1,0
08:16.7,21.9,22.7,1,0
10:46.7,21.9,22.8,1,0
20:46.7,21.9,22.9,1,0
38:16.7,21.9,23.1,1,0
45:46.7,21.9,23.2,1,0
05:16.7,21.9,23.3,1,0
10:46.7,21.9,23.4,1,0
17:16.7,21.9,23.3,1,0
23:16.7,21.9,23.2,1,0
34:46.7,21.9,23.1,1,0
49:16.7,21.9,22.9,1,0
00:46.7,21.9,22.9,1,1
17:16.7,21.9,22.8,1,1
38:46.7,21.9,22.7,1,1
54:16.7,21.9,22.6,1,1
57:16.7,21.9,22.4,1,1
28:46.7,21.9,22.6,1,1
35:16.7,21.9,22.7,1,1
00:16.7,21.9,22.6,1,1
10:46.7,21.9,22.7,1,1
11:16.7,21.9,22.7,1,0
14:16.7,21.9,22.6,1,0
16:46.7,21.9,22.4,1,0
19:16.7,21.9,22.6,1,0
27:46.7,21.9,22.7,1,0
32:46.7,21.9,22.8,1,0
34:16.7,21.9,23,1,0
40:46.7,21.9,23,1,1
42:16.7,21.9,23.1,1,1
48:46.7,21.9,23,1,1
56:16.7,21.9,22.8,1,1
03:46.7,21.9,23,1,1
24:16.7,21.9,22.8,1,1
32:46.7,21.9,22.7,1,1
37:16.7,21.9,22.6,1,1
40:46.7,21.9,22.8,1,1
56:16.7,21.9,22.7,1,1
00:46.7,21.9,22.7,1,0
06:46.7,21.9,22.5,1,0
21:46.7,21.9,22.7,1,0
29:46.7,21.9,22.8,1,0
35:46.7,21.9,22.9,1,0
37:46.7,21.9,22.8,1,0
46:16.7,21.9,22.9,1,0
53:46.7,21.9,23,1,0
02:46.7,21.9,23,1,1
14:46.7,21.9,23.2,1,1
22:46.7,21.9,23,1,1
37:46.7,21.9,22.9,1,1
49:46.7,21.9,22.9,1,0
50:46.7,21.9,22.8,1,0
01:16.7,21.9,22.7,1,0
04:16.7,21.9,22.7,1,1
13:16.7,21.9,22.8,1,1
25:46.7,21.9,22.7,1,1
14:46.7,21.9,22.7,1,0
19:46.7,21.9,22.6,1,0
20:46.7,21.9,22.7,1,0
23:46.7,21.9,22.8,1,0
32:46.7,21.9,22.9,1,0
51:16.7,21.9,23.1,1,0
58:46.7,21.9,23.2,1,0
03:16.7,21.9,23.3,1,0
06:16.7,21.9,23.4,1,0
11:46.7,21.9,23.6,1,0
19:16.7,21.9,23.4,1,0
33:16.7,21.9,23.3,1,0
47:46.7,21.9,23.2,1,0
57:16.7,21.9,23.1,1,0
58:16.7,23.1,23.1,1,0
03:16.7,23.1,23.2,1,0
05:46.7,23.1,23.1,1,0
07:46.7,23.1,22.9,1,0
10:16.7,23.1,22.8,1,0
13:16.7,23.1,22.7,1,0
15:16.7,23.1,22.5,1,0
20:16.7,23.1,22.4,1,0
23:16.7,23.1,22.3,1,0
39:16.7,23.1,22.2,1,0
03:46.7,23.1,22,1,0
58:46.7,23.1,22.2,1,0
17:46.7,23.1,22,1,0
19:16.7,23.1,21.9,1,0
33:46.7,23.1,22,1,0
36:16.7,23.1,22.2,1,0
39:46.7,23.1,22.3,1,0
41:16.7,21.9,22.3,1,0
43:46.7,21.9,22.4,1,0
48:16.7,21.9,22.5,1,0
55:16.7,21.9,22.7,1,0
00:46.7,21.9,22.8,1,0
02:46.7,21.9,22.9,1,0
08:46.7,21.9,23,1,0
13:46.7,21.9,23.2,1,0
15:46.7,21.9,23.3,1,0
17:46.7,21.9,23.2,1,0
20:16.7,21.9,23.3,1,0
21:16.7,21.9,23.5,1,0
24:16.7,21.9,23.4,1,0
32:16.7,21.9,23.3,1,0
38:16.7,21.9,23.4,1,0
40:16.7,21.9,23.4,0,0
43:16.7,21.9,23.5,0,0
48:46.7,21.9,23.7,0,0
52:16.7,21.9,23.5,0,0
52:46.7,21.9,23.5,0,1
56:46.7,21.9,23.4,0,1
58:46.7,21.9,23.3,0,1
02:46.7,21.9,23.1,0,1
05:46.7,21.9,23,0,1
09:46.7,21.9,23,0,0
14:16.7,21.9,22.9,0,0
16:16.7,21.9,23,0,0
33:16.7,21.9,23.1,0,0
44:16.7,21.9,23.1,0,1
47:16.7,21.9,23,0,1
53:16.7,21.9,22.8,0,1
57:46.7,21.9,22.7,0,1
08:16.7,21.9,22.6,0,1
21:16.7,21.9,22.5,0,1
40:46.7,21.9,22.3,0,1
08:46.7,21.9,22.3,0,0
10:16.7,21.9,22.2,0,0
13:46.7,21.9,22.2,0,1
22:16.7,21.9,22.1,0,1
39:16.7,21.9,22.2,0,1
05:46.7,21.9,22.2,0,0
08:16.7,21.9,22.1,0,0
09:46.7,21.9,22.2,0,0
13:46.7,21.9,22.3,0,0
15:46.7,21.9,22.2,0,0
20:46.7,21.9,22.4,0,0
24:16.7,21.9,22.5,0,0
26:16.7,21.9,22.5,1,0
28:46.7,21.9,22.7,1,0
30:16.7,21.9,22.7,1,1
32:16.7,21.9,22.8,1,1
40:46.7,21.9,22.7,1,1
49:16.7,21.9,22.5,1,1
58:46.7,21.9,22.5,1,0
00:16.7,21.9,22.4,1,0
00:46.7,21.9,22.3,1,0
02:16.7,21.9,22.4,1,0
06:46.7,21.9,22.5,1,0
11:16.7,21.9,22.5,0,0
12:46.7,21.9,22.7,0,0
16:46.7,21.9,22.8,0,0
49:16.7,21.9,22.9,0,0
34:46.7,21.9,23.1,0,0
37:46.7,21.9,23.2,0,0
39:46.7,21.9,23.4,0,0
46:16.7,21.9,23.3,0,0
49:46.7,21.9,23.2,0,0
58:46.7,21.9,23.1,0,0
04:46.7,21.9,22.9,0,0
12:16.7,21.9,22.8,0,0
27:46.7,21.9,22.7,0,0
34:46.7,21.9,22.6,0,0
36:16.7,21.9,22.7,0,0
38:46.7,21.9,22.8,0,0
40:46.7,21.9,22.9,0,0
43:16.7,21.9,22.9,0,1
46:16.7,21.9,22.8,0,1
49:16.7,21.9,22.7,0,1
59:16.7,21.9,22.8,0,1
31:46.7,21.9,22.7,0,1
09:46.7,21.9,22.5,0,1
10:46.7,21.9,22.5,0,0
15:46.7,21.9,22.4,0,0
17:46.7,21.9,22.5,0,0
20:46.7,21.9,22.7,0,0
23:46.7,21.9,22.8,0,0
26:46.7,21.9,22.8,0,1
27:46.7,21.9,22.9,0,0
32:46.7,21.9,22.9,0,1
40:46.7,21.9,22.8,0,1
53:46.7,21.9,22.7,0,1
16:46.7,21.9,22.5,0,0
19:16.7,21.9,22.4,0,0
20:46.7,21.9,22.5,0,0
29:16.7,21.9,22.7,0,0
37:46.7,21.9,22.8,0,0
45:46.7,21.9,22.8,0,1
03:16.7,21.9,22.9,0,1
15:16.7,21.9,22.8,0,1
34:46.7,21.9,22.7,0,1
45:46.7,21.9,22.7,0,0
51:16.7,21.9,22.7,0,1
07:16.7,21.9,22.5,0,1
23:46.7,21.9,22.4,0,1
39:16.7,21.9,22.3,0,1
16:16.7,21.9,22.2,0,1
22:16.7,22.5,22.2,0,0
24:46.7,22.5,22,0,0
27:16.7,22.5,22.2,0,0
31:46.7,22.5,22.3,0,0
33:16.7,22.5,22.4,0,0
35:46.7,22.5,22.5,0,0
38:16.7,22.5,22.7,0,0
42:46.7,22.5,22.8,0,0
46:46.7,22.5,22.9,0,0
50:16.7,22.5,23.1,0,0
54:16.7,22.5,23.2,0,0
56:46.7,22.5,23.3,0,0
01:16.7,22.5,23.4,0,0
04:16.7,23.1,23.4,0,0
08:16.7,23.1,23.6,0,0
10:16.7,23.1,23.4,0,0
12:46.7,23.1,23.3,0,0
14:16.7,23.1,23.2,0,0
17:16.7,23.1,23.1,0,0
19:16.7,23.1,22.9,0,0
23:16.7,23.1,22.8,0,0
26:46.7,23.1,22.7,0,0
30:16.7,23.1,22.5,0,0
43:46.7,23.1,22.4,0,0
50:46.7,23.1,22.5,0,0
56:16.7,23.1,22.4,0,0
04:16.7,23.1,22.3,0,0
52:16.7,23.1,22.2,0,0
56:16.7,23.1,22.3,0,0
14:16.7,23.1,22.2,0,0
33:46.7,23.1,22,0,0
35:46.7,23.1,22.2,0,0
39:46.7,23.1,22.3,0,0
43:16.7,23.1,22.4,0,0
47:46.7,23.1,22.5,0,0
50:46.7,23.1,22.7,0,0
51:46.7,23.1,22.8,0,0
52:46.7,21.9,22.8,0,0
54:16.7,21.9,23,0,0
56:46.7,21.9,22.8,0,0
58:16.7,21.9,22.7,0,0
00:46.7,21.9,22.8,0,0
05:16.7,21.9,22.9,0,0
10:16.7,21.9,23.1,0,0
13:46.7,21.9,23.2,0,0
22:16.7,21.9,23.1,0,0
29:46.7,21.9,23.2,0,0
32:46.7,21.9,23.3,0,0
35:16.7,21.9,23.2,0,0
45:46.7,21.9,23.3,0,0
47:46.7,21.9,23.2,0,0
49:46.7,21.9,23.2,0,1
54:46.7,21.9,23,0,1
58:16.7,21.9,22.9,0,1
01:46.7,21.9,22.8,0,1
05:46.7,21.9,22.7,0,1
13:16.7,21.9,22.5,0,1
18:16.7,21.9,22.5,0,0
19:46.7,21.9,22.4,0,0
21:46.7,21.9,22.3,0,0
29:16.7,21.9,22.4,0,0
35:46.7,21.9,22.5,0,0
38:46.7,21.9,22.7,0,0
46:16.7,21.9,22.7,0,1
50:46.7,21.9,22.5,0,1
09:46.7,21.9,22.4,0,1
41:16.7,21.9,22.3,0,1
47:46.7,21.9,22.2,0,1
53:16.7,21.9,22.3,0,1
04:46.7,21.9,22.3,0,0
05:16.7,21.9,22.2,0,0
07:16.7,21.9,22.3,0,0
08:46.7,21.9,22.4,0,0
11:46.7,21.9,22.5,0,0
14:16.7,21.9,22.7,0,0
15:46.7,21.9,22.8,0,0
18:16.7,21.9,22.8,0,1
19:46.7,21.9,22.6,0,1
39:16.7,21.9,22.5,0,0
42:16.7,21.9,22.5,0,1
45:46.7,21.9,22.5,0,0
49:46.7,21.9,22.4,0,0
52:16.7,21.9,22.5,0,0
56:16.7,21.9,22.6,1,0
00:46.7,21.9,22.8,1,0
02:46.7,21.9,22.8,1,1
08:46.7,21.9,22.9,1,1
19:16.7,21.9,22.9,1,0
19:46.7,21.9,22.7,1,0
20:16.7,21.9,22.6,1,0
21:46.7,21.9,22.7,1,0
23:16.7,21.9,22.8,1,0
31:16.7,21.9,22.8,1,1
42:46.7,21.9,22.7,1,1
03:46.7,21.9,22.6,1,1
32:16.7,21.9,22.4,1,1
31:16.7,21.9,22.3,1,1
35:16.7,21.9,22.4,1,1
44:46.7,21.9,22.3,1,1
19:16.7,21.9,22.4,1,1
43:16.7,21.9,22.6,1,1
06:16.7,21.9,22.7,1,1
16:16.7,21.9,22.8,1,1
17:46.7,21.9,22.8,1,0
21:46.7,21.9,22.9,1,0
27:16.7,21.9,23.1,1,0
39:16.7,21.9,23.2,1,0
44:16.7,21.9,23.1,1,0
47:46.7,21.9,22.9,1,0
53:46.7,21.9,23.1,1,0
11:46.7,21.9,23.2,1,0
12:46.7,21.9,23.4,1,0
27:16.7,21.9,23.4,0,1
27:16.7,22.5,23.3,0,1
31:16.7,22.5,21.3,0,1
31:46.7,22.5,21.8,0,1
32:16.7,22.5,22.1,0,1
32:46.7,22.5,22.4,0,1
33:16.7,22.5,22.7,0,1
33:46.7,22.5,22.8,0,1
34:16.7,22.5,22.9,0,1
35:16.7,22.5,23.1,0,1
35:46.7,22.5,23.3,0,1
36:46.7,22.5,23.4,0,1
37:46.7,22.5,23.5,0,1
39:46.7,22.5,23.7,0,1
42:46.7,22.5,23.8,0,1
02:16.7,22.5,23.9,0,1
09:46.7,22.5,23.8,0,1
14:16.7,22.5,23.7,0,1
19:46.7,22.5,23.7,0,0
24:16.7,22.5,23.6,0,0
29:46.7,22.5,23.6,0,1
34:16.7,22.5,23.4,0,1
40:16.7,22.5,23.3,0,1
43:46.7,22.5,23.3,0,0
56:16.7,22.5,23.1,0,0
00:46.7,22.5,23.1,0,1
01:16.7,22.5,23.3,0,1
03:16.7,22.5,23.1,0,1
08:16.7,22.5,23,0,1
13:16.7,22.5,22.9,0,1
39:46.7,22.5,22.9,0,0
41:16.7,22.5,22.8,0,0
47:16.7,22.5,22.8,0,1
09:16.7,22.5,22.9,0,1
43:46.7,22.5,22.9,0,0
46:16.7,22.5,22.8,0,0
51:16.7,22.5,22.6,0,0
59:46.7,22.5,22.8,0,0
22:46.7,22.5,22.9,0,0
56:46.7,22.5,23,0,0
02:16.7,22.5,23.2,0,0
09:16.7,22.5,23.3,0,0
12:46.7,22.5,23.2,0,0
17:46.7,22.5,23,0,0
26:46.7,22.5,23,0,0
27:46.7,22.5,23.2,0,0
29:46.7,22.5,23,0,0
31:16.7,22.5,22.8,0,0
33:16.7,22.5,22.7,0,0
36:16.7,22.5,22.6,0,0
40:16.7,22.5,22.5,0,0
46:16.7,22.5,22.3,0,0
00:46.7,22.5,22.2,0,0
30:16.7,22.5,22.3,0,0
39:46.7,22.5,22.5,0,0
04:46.7,22.5,22.3,0,0
07:46.7,22.5,22.5,0,0
10:46.7,21.9,22.5,0,0
23:46.7,21.9,22.6,0,0
27:16.7,21.9,22.7,0,0
29:16.7,21.9,22.9,0,0
31:16.7,21.9,23,0,0
36:16.7,21.9,23.1,0,0
43:16.7,21.9,23.3,0,0
50:16.7,21.9,23.4,0,0
59:16.7,21.9,23.4,0,0
06:16.7,21.9,23.5,0,0
06:46.7,21.9,23.4,0,0
08:46.7,21.9,23.4,0,1
11:16.7,21.9,23.3,0,1
13:46.7,21.9,23.2,0,1
16:46.7,21.9,23,0,1
24:46.7,21.9,23,0,0
25:16.7,21.9,22.9,0,0
31:46.7,21.9,22.8,0,0
34:16.7,21.9,22.9,0,0
35:46.7,21.9,23,0,0
36:46.7,21.9,23.1,0,0
39:46.7,21.9,23,0,0
40:16.7,21.9,23,0,1
48:46.7,21.9,23,0,0
58:16.7,21.9,22.9,0,0
58:46.7,21.9,23,0,0
00:16.7,21.9,23,1,0
02:16.7,21.9,22.9,1,1
13:46.7,21.9,23,1,1
22:46.7,21.9,22.9,1,1
30:16.7,21.9,22.8,1,1
44:16.7,21.9,22.6,1,1
06:16.7,21.9,22.5,1,1
19:16.7,21.9,22.5,1,0
21:16.7,21.9,22.4,1,0
24:16.7,21.9,22.5,1,0
26:46.7,21.9,22.6,1,0
30:46.7,21.9,22.8,1,0
33:46.7,21.9,22.9,1,0
35:16.7,21.9,23,1,0
39:16.7,21.9,23,0,0
56:16.7,21.9,22.9,0,0
04:16.7,21.9,22.9,0,1
07:46.7,21.9,23,0,1
28:46.7,21.9,22.9,0,1
42:46.7,21.9,22.9,0,0
45:46.7,21.9,22.8,0,0
48:46.7,21.9,22.9,0,0
06:46.7,21.9,23,0,0
07:16.7,21.9,23.2,0,0
10:46.7,21.9,23,0,0
21:46.7,21.9,23.1,0,0
25:16.7,21.9,22.9,0,0
59:16.7,21.9,22.9,0,1
03:46.7,21.9,23,0,1
24:46.7,21.9,23,0,0
29:46.7,21.9,22.9,0,0
33:46.7,21.9,23,0,0
46:16.7,21.9,23.2,0,0
49:16.7,21.9,23.3,0,0
00:46.7,21.9,23.2,0,0
01:46.7,21.9,23.3,0,0
04:46.7,21.9,23.4,0,0
17:16.7,21.9,23.3,0,0
21:16.7,22.5,23.3,0,0
23:16.7,22.5,23.4,0,0
02:46.7,22.5,23.6,0,0
03:46.7,22.5,23.7,0,0
05:46.7,22.5,23.5,0,0
08:16.7,22.5,23.7,0,0
09:46.7,22.5,23.8,0,0
12:16.7,22.5,23.8,0,1
18:46.7,22.5,23.8,0,0
23:46.7,22.5,23.7,0,0
39:46.7,22.5,23.5,0,0
40:46.7,22.5,23.4,0,0
41:16.7,22.5,23.4,0,1
42:46.7,22.5,23.3,0,1
44:16.7,22.5,23.2,0,1
46:16.7,22.5,23,0,1
48:16.7,22.5,22.9,0,1
51:16.7,22.5,22.8,0,1
53:46.7,22.5,22.7,0,1
56:16.7,22.5,22.5,0,1
57:16.7,22.5,22.5,1,1
13:16.7,22.5,22.4,1,1
38:16.7,21.9,22.4,1,0
40:46.7,21.9,22.3,1,0
42:46.7,21.9,22.4,1,0
44:46.7,21.9,22.5,1,0
46:16.7,21.9,22.7,1,0
48:46.7,21.9,22.8,1,0
49:46.7,21.9,22.9,1,0
05:16.7,21.9,23,1,0
13:46.7,21.9,23.2,1,0
32:46.7,21.9,23.3,1,0
45:16.7,21.9,23.4,1,0
56:46.7,23.1,23.3,0,1
00:24.8,23.1,23.3,0,1
00:52.7,23.1,23.3,0,1
11:52.7,23.1,23.3,0,1
16:52.7,23.1,23.3,0,1
29:52.7,23.1,23.2,0,1
42:22.7,23.1,23.1,0,1
56:22.7,23.1,22.9,0,1
09:22.7,23.1,22.9,0,0
09:52.7,23.1,22.8,0,0
13:52.7,23.1,22.7,0,0
29:22.7,23.1,22.8,0,0
47:52.7,23.1,22.9,0,0
50:52.7,23.1,23,0,0
54:22.7,23.1,23.2,0,0
57:52.7,23.1,23.3,0,0
00:52.7,23.1,23.3,0,0
06:22.7,23.1,23.4,0,0
10:22.7,23.1,23.3,0,0
12:22.7,23.1,23.1,0,0
15:22.7,23.1,23,0,0
16:52.7,23.1,22.9,0,0
19:22.7,23.1,22.8,0,0
21:52.7,23.1,22.6,0,0
24:22.7,23.1,22.5,0,0
30:22.7,23.1,22.4,0,0
57:52.7,21.9,22.4,0,0
01:22.7,21.9,22.3,0,0
04:22.7,21.9,22.4,0,0
15:22.7,21.9,22.5,0,0
21:52.7,21.9,22.4,0,0
23:22.7,21.9,22.5,0,0
25:52.7,21.9,22.5,0,0
27:52.7,21.9,22.6,0,0
30:22.7,21.9,22.8,0,0
34:22.7,21.9,22.9,0,0
37:22.7,21.9,23.1,0,0
39:52.7,21.9,23.2,0,0
40:22.7,21.9,23.3,0,0
41:22.7,21.9,23.5,0,0
42:22.7,21.9,23.3,0,0
46:52.7,21.9,23.5,0,0
54:52.7,21.9,23.3,0,0
58:22.7,21.9,23.2,0,0
00:52.7,21.9,23.2,0,1
04:52.7,21.9,23.1,0,1
11:22.7,21.9,22.9,0,1
16:22.7,21.9,22.9,0,0
17:22.7,21.9,22.8,0,0
20:22.7,21.9,22.7,0,0
25:22.7,21.9,22.8,0,0
32:52.7,21.9,22.9,0,0
38:22.7,21.9,23,0,0
42:52.7,21.9,23,0,1
44:52.7,21.9,23,0,0
45:22.7,21.9,23.2,0,0
48:22.7,21.9,23,0,0
52:52.7,21.9,22.9,0,0
57:22.7,21.9,23,0,0
58:52.7,21.9,23,1,0
02:22.7,21.9,23.2,1,0
06:22.7,21.9,23.3,1,1
08:22.7,21.9,23.2,1,1
12:22.7,21.9,23,1,1
15:22.7,21.9,22.9,1,1
21:22.7,21.9,22.8,1,1
27:52.7,21.9,22.7,1,1
34:22.7,21.9,22.5,1,1
53:52.7,21.9,22.4,1,1
27:52.7,21.9,22.3,1,1
56:22.7,21.9,22.1,1,1
56:52.7,21.9,22.1,1,0
59:52.7,21.9,22.3,1,0
01:22.7,21.9,22.4,1,0
15:52.7,21.9,22.5,1,0
22:22.7,21.9,22.6,1,0
46:52.7,21.9,22.8,1,0
51:52.7,22.5,22.8,1,0
54:52.7,22.5,22.8,1,1
33:22.7,22.5,22.9,1,1
59:22.7,22.5,22.9,1,0
06:22.7,22.5,22.8,1,0
10:52.7,22.5,22.8,1,1
14:52.7,22.5,22.8,1,0
32:22.7,22.5,22.8,1,1
34:52.7,22.5,22.8,1,0
38:22.7,22.5,22.8,1,1
01:52.7,22.5,22.8,1,0
02:52.7,22.5,22.9,1,0
07:22.7,22.5,22.8,1,0
11:52.7,22.5,22.9,1,0
15:52.7,22.5,23,1,0
19:22.7,22.5,23.1,1,0
22:22.7,22.5,23.3,1,0
25:52.7,22.5,23.4,1,0
27:52.7,22.5,23.5,1,0
35:52.7,22.5,23.7,1,0
45:52.7,22.5,23.8,1,0
46:52.7,22.5,24,1,0
47:52.7,22.5,24.1,1,0
49:22.7,22.5,24.3,1,0
52:52.7,22.5,24.4,1,0
54:52.7,22.5,24.5,1,0
55:52.7,22.5,24.7,1,0
06:52.7,22.5,24.8,1,0
07:52.7,22.5,24.6,1,0
09:52.7,22.5,24.4,1,0
13:22.7,22.5,24.3,1,0
14:52.7,22.5,24.2,1,0
15:52.7,22.5,24.1,1,0
17:22.7,23.1,24.1,1,0
19:52.7,23.1,23.9,1,0
23:22.7,23.1,23.8,1,0
35:22.7,23.1,23.7,1,0
06:22.7,23.1,23.6,1,0
10:52.7,23.1,23.7,0,0
12:52.7,23.1,23.6,0,0
15:22.7,23.1,23.8,0,0
19:52.7,23.1,23.7,0,0
37:52.7,23.1,23.8,0,0
08:22.7,23.1,23.9,0,0
17:52.7,23.1,23.9,1,0
36:22.7,23.1,24,1,0
37:52.7,23.1,24.2,1,0
44:22.7,23.1,24.3,1,0
54:52.7,23.1,24.4,1,0
57:52.7,23.1,24.4,1,1
00:22.7,23.1,24.3,1,1
03:52.7,23.1,24.1,1,1
08:52.7,23.1,24,1,1
14:52.7,23.1,23.9,1,1
25:52.7,23.1,23.8,1,1
36:22.7,23.1,23.6,1,1
52:22.7,23.1,23.4,1,1
59:52.7,23.1,23.4,1,0
09:22.7,23.1,23.3,1,0
11:22.7,23.1,23.3,1,1
17:22.7,23.1,23.4,1,1
27:22.7,23.1,23.3,1,1
36:52.7,23.1,23.2,1,1
46:52.7,23.1,23.1,1,1
10:22.7,23.1,23.1,1,0
10:52.7,23.1,23.2,1,0
12:52.7,23.1,23.1,1,0
25:22.7,23.1,23.2,1,0
06:22.7,23.1,23.3,1,0
09:52.7,23.1,23.5,1,0
13:22.7,23.1,23.6,1,0
17:22.7,23.1,23.7,1,0
21:22.7,23.1,23.8,1,0
23:22.7,23.7,23.8,1,0
27:52.7,23.7,24,1,0
30:52.7,23.7,23.8,1,0
32:52.7,23.7,23.7,1,0
35:52.7,23.7,23.6,1,0
38:52.7,23.7,23.4,1,0
40:52.7,23.7,23.3,1,0
44:22.7,23.7,23.2,1,0
46:52.7,23.7,23.1,1,0
49:52.7,23.7,22.9,1,0
53:22.7,23.7,22.8,1,0
57:52.7,23.7,22.6,1,0
01:52.7,23.7,22.5,1,0
16:22.7,23.7,22.3,1,0
29:52.7,23.7,22.2,1,0
49:22.7,23.7,22.3,1,0
59:52.7,23.7,22.5,1,0
27:22.7,23.7,22.3,1,0
41:52.7,23.7,22.5,1,0
01:52.7,23.7,22.3,1,0
13:22.7,23.7,22.5,1,0
42:52.7,23.7,22.3,1,0
55:22.7,23.7,22.5,1,0
34:22.7,21.9,22.5,1,0
34:52.7,21.9,22.3,1,0
10:52.7,21.9,22.5,1,0
29:52.7,21.9,22.3,1,0
36:22.7,21.9,22.5,1,0
41:52.7,21.9,22.6,1,0
43:52.7,21.9,22.7,1,0
47:22.7,21.9,22.8,1,0
51:22.7,21.9,23,1,0
01:22.7,21.9,23.1,1,0
01:52.7,21.9,23.1,1,1
11:22.7,21.9,23,1,1
19:22.7,21.9,22.8,1,1
26:52.7,21.9,22.7,1,1
35:22.7,21.9,22.7,1,0
39:52.7,21.9,22.6,1,0
41:22.7,21.9,22.7,1,0
43:22.7,21.9,22.8,1,0
45:52.7,21.9,23,1,0
01:52.7,21.9,23.1,1,0
03:22.7,21.9,23.3,1,0
06:52.7,21.9,23.4,1,0
08:22.7,21.9,23.3,1,0
12:22.7,21.9,23.6,1,0
14:52.7,21.9,23.4,1,0
20:22.7,21.9,23.5,1,0
24:22.7,21.9,23.4,1,0
24:52.7,21.9,23.4,0,0
26:52.7,21.9,23.2,0,0
28:52.7,21.9,23.1,0,0
31:52.7,21.9,23.2,0,0
35:22.7,21.9,23.3,0,0
36:52.7,21.9,23.5,0,0
46:22.7,21.9,23.6,0,0
49:52.7,21.9,23.5,0,0
59:52.7,21.9,23.3,0,0
02:52.7,21.9,23.3,0,1
03:52.7,21.9,23.2,0,1
04:22.7,21.9,23.2,0,0
06:22.7,21.9,23.1,0,0
07:52.7,21.9,23.1,0,1
16:22.7,21.9,23.1,0,0
23:52.7,21.9,23,0,0
25:22.7,21.9,23.1,0,0
27:22.7,21.9,23.3,0,0
31:22.7,21.9,23.4,0,0
32:22.7,21.9,23.4,1,0
34:22.7,21.9,23.4,1,1
34:52.7,21.9,23.3,1,1
38:22.7,21.9,23.4,1,1
40:52.7,21.9,23.2,1,1
